name,attraction_id
新社花海,98577f6e7e8cb6f8e5e5f06550f4c586
新社莊園,18ed1a659a179c52d5421c8d4dbeb3f4
新社薰衣草森林,4234197d678d192bbd8f131093e334a8
新竹241藝術空間,df5889606bf1aef149fe2fe17efc94ff
新竹一信總社(原日治時期新竹信用組合),d897ef0a7300995cd0bf696c0447ff2a
新竹中央公園,1b058bf3c6c762e896926f5b146a4a69
新竹中央商場,13bc26c01f1b6f9de248cab535e15f32
新竹中山公園,b805b95b2a55d03589dbd8055848c1cc
新竹城隍廟,0c007967e30b34eb2d34881a3fd8f359
新竹大埔水庫,248f707172556162c6bf80ee7d441b7b
新竹大遠百,52e29c13875b814419924902c63da1c7
新竹孔子廟,515d4de9d7b8f0047ea7ef3412bd080b
新竹市十九公頃青青草原,63df77a0f5c1e339e420b48047aaab0d
新竹市立動物園,61333427ebfb6876efaa77f3e3cd70a0
新竹市立演藝廳,a28cabef111ae2c0b7b40bc8e8c12dd7
新竹市美術館暨開拓館,e9a90e74d919fdec27ef30697d847a26
新竹市表演藝術中心,0e06f72a5f8daa665a949267a55a4806
新竹市鐵道藝術村,3ce0d2a2c292d936b533d07797c0a0b3
新竹市風城願景館,127895c9a85b4004565af33d7419fb07
新竹市體育會棒球委員會,5286dc927e2581505e262a0bc944de01
新竹新莊公園,f01730fa9e55562bed5f9a4fee6e8892
新竹汽車客運,9d248994108085cffe0aeff1757c795c
新竹港南運河風景區,0d881c6d43629f54162b507424d27bb6
新竹火車站旅遊服務中心,ffee0a0ac6e79d700e7475663f463def
新竹玻璃藝術博物馆,727586eceb2eb23a57554b1564dcf18b
新竹空軍基地,06cc5c9ec69ee96736b094384945fbf7
新竹縣旅遊服務中心,0aee77f67ba1ad57dec130c8c4fb79c2
新竹遠東巨城購物中心,b46b897d10a7f90cd929aca262cea170
新竹金山寺,dfe962efad78e822dd5cc5149cdf76f7
新竹關帝廟,1ce6e5aa6be069bb8fd7238b8b2ea24e
新竹靜心湖,bc5b663f69069ec01cb145b338be87c2
新竹驛(新竹火車站),6d8dec861a25d6fa5829473c9b96c4b5
新純香,6e728e28336704214dff02713a561284
新臺澎海產購物中心,417ac185cfeb413ddff85190c50a5ee9
新興公園,25ab0d95eea9354b61e43e20e55a8350
新芳春行特展,ddac201986e8565d9af11e488f0de33b
新莊地藏庵,7c1431e59dd2556fc6e54d7f14c89af3
新莊夜市,a31562943e5def6b46d0bc54a6623ce0
新莊大眾廟,5cc3a7f722008c49e2872ff950faadc5
新莊慈祐宮,129d61a9df0a56927bf96a0c84a56403
新莊文化藝術中心,ed09cedb549906826c763edcd3506269
新莊站,17eb152ab6e43be7c406e6ae1a8ef12c
新莊青年公園,f0424eb54ca5ea3a82cdcb4860d34b0d
新豐康泰夜市,334deab22299ae7785e1e54892d2c0db
新都生態公園,e77c3f5605b726ccfb23c3a5b773826e
新長興樹記,177320963f1150dffff074efe3c0c889
新長虹橋,a70584740876b2f5364c06f8db523cd6
新養女湖,a7d47591053522fe518fae1e991787fb
新鹽埕商圈,ab70018046db1e576b9f7dac6cc68883
方酒坊,e01ae9259e23f579d7169b2ef61664c6
施琅廟,52b3e0f0287841c85deef5a7280430c5
旅。咖啡,35d9a3297d35051fa6ad25045d2e7e5e
旅客服務中心,b12469e6deb7148a3ef5f33d2a8fb6b7
旅步,eb2763adf319921768b89175ebcf601b
旋轉木馬,3d0ff14d9edbac660032424cf06310d7
旗后観光市場,94605666730ccb21579664c4778d04e8
旗山天后宮,c06fdb64fdc83a88a16abbd3d82e8688
旗山孔廟,c304b89a19554ca223e48458b0fbabe8
旗山李安宮,19d28bba47c125f5bf1a5fb2fa0311cc
旗山武德殿,3b39b2e42911f7713149cee3a31bd8a4
旗山生活文化園區,ec5d110a3ff58c265c96de66bc52b795
旗山老街,3c2f33527010756567615058e57a6743
旗山車站－糖鐵故事館,0aacfdb932b1f8c79710caff7ebedd8f
旗後燈塔,04cc4058e3bc4b8bcfe63b7e9f614d54
旗後砲台古蹟故事館,59116ff61c7be17679c780e49eeb2529
旗津夜市,5f0707c928498ef0e24eebce197068cf
旗津天后宮,5b3a07240da35ffbe26965b29703c47e
旗津峡,f67302680728fb6bbbb22eb846c96ec4
旗津島,208844fc45ac4733ee85c65b5d2eed20
旗津彩虹教堂,76f8e0dbe377a801529506ea188bb057
旗津星空隧道,9a2ff9d0562bc637f8b682f07aa4a97f
旗津海水浴場,fc6ac55cc4c95db8a609f8eb49ff119d
旗津海隄,b465d3220314c026b0f837023bcb624a
旗津踩風大道,61ed9e06c79a68c50e1f18834d68639d
旗津鳳山寺,75a5c5d636a8e01e8da1780df65a49c5
旗遇海味,be84ce9565081b95a05bfda7cd122f8f
日光綠築渡假農場,c2d293ec015f3adc7d3071d95d6d5368
日光輕航機場,4ecdd4c2de8f7e9289da92e736b201b8
日出,c1b8efa6a52c4c15fc54f1e03270c05c
日勝肉脯店,493601f7d0f17ec3c95d0ac3ad8ee59c
日式宿舎,c7380497f694f8f9e54c1b2f5bc60da9
日式舊穀倉,bc3ce9f531daa99948bc7507292ab18d
日新島,5f2235b5636a8cf2f50fc5376e4cf0dd
日星鑄字行,73534fa5e771a3cc832c30738a5a2d68
日曜天地奧特萊,cbde8b4b41f1846a7fbf8746273509d8
日月山景休閒農場,01c21a62fe41b58b23e30559915b852d
日月村水蛙頭步道,ff0090cc052bd759ff1dfb357856a5d4
日月湧泉,8c906778d0d7e77c84bdf512fb28da9a
日月潭,2b5f6e65efb22e4fcea434476c511a11
日月潭土亭仔燈塔,46d52dc521c5e708ffea2c099e9d2ffd
日月潭孔雀園,a52f598a8d79f28eb80288dd6129a5b2
日月潭慈恩堂,5bc1371545580871d150d71d86b3ebdf
日月潭挑浪板,f0057f7569d7bc621af013f4aab6db0b
日月潭玄光寺,6585e35fa9ccb2321da34d7b71458e2c
日月潭玄奘寺,1080819c74f6ad3d4d7f3ba414d52807
日月潭纜車,7fde5b13ebbb2707363fecb08ed9fcb8
日月潭自行車步道,98380312fe94640c4a8784fe6c65972f
日月潭自行車道-水社段,5bfc55f8f0e8190e158a3d09ffb5bd5a
日月潭蝴蝶園,d2415cd8f4ae936e6298a9393ee349ca
日月潭金針花海,3fe3b65e066a4223e9e28492aed0700f
"日月潭雲品資生堂Qi Spa",027ae727db5cddcfbe6c28a5e3f47356
日月潭頭社活盆地休閒農業區,69248b229baef2c84b824fd656ae016b
"日月潭魚人立槳 Sup體驗教學",326f0fc928d539fe71ee55a183e2c5b5
日月老茶廠,8068fde75a34699914bf0a305c292b82
日本勧業銀行台南支店舊址,8d4734efb2c8fa2acf7377150f77200c
日茂行,de081904361d950c1a72c18b759f7b4a
"日藥本舖 (西門門市)",7872c8c7dbd3e12cdc67079f0649c4c5
日軍見晴臺機槍堡,06d2745604a97ef2aab13114ca7dd096
旭海大草原,383377a5d0bd7c7d5111482438192121
旱溪大夜市,2d1d5b71b7cd6d36c14dd29f5269a837
旱溪親水式自行車道,99dd63cee541da99b74a35bd816bb7ac
旺來山愛情大草原,6c354a3711c48fd8d91c2d725666f068
旺山南瓜休閒果園,3a9ca93f8c40e508331aeaf72e34ffa2
旺萊山,3b75979186cf103e0e6012bd728ac40e
旺萊山嘉義檜意店,7b3a9505ec9c0c75d3117839c2f39a2b
昆沙宮,ffac9aca725ba23d755713974f152b9d
昇和香菇農園,2268a40f1ecc0475ccc5889e444cdac4
昇恆昌-臺北松山機場店,b4e48879ab97c2c70155cd8e0960d954
昇恆昌內湖旗艦店,179baebc1f953526ca1d83cea731a08f
昇恆昌金湖廣場,2ed56d098f6936921d2b1a33011ec8f2
昇祥茶行,5e9a72382a5fc19abf568944ab85aef9
明山茶業,efcb8148a76a315d07a45b1d3c8f9fd6
明德水庫風景區,4c1f1ef9eddb41040197f1fff6c3b2f4
明志書院,2a0d60dd23d24d03ab8ae9fab169de4e
明新書院,5d17e27010848737f64ea3247ed355d7
明易足體養生館,4a64a735a5beada82d74fecc3583e287
明池國家森林遊樂區,daee5b4c8a07794befe9c6d38065223f
明潭水庫,22ccdd5bd81d4ec5e0d8a39ba6365c7e
明秀公園,5a7557d5b1b90cea2a8e58c6711ddd8f
明耀百货,5201759e8276870615b3c9a98e341bbd
明興宮,8441542db40b9a2cd2e1a90c7cf2ed12
明華生態園區,773ae177a3cbea5c523333073b2f08c1
明遺老街,6fd81baf30517e6e698ee2d994344f51
易境莊園-大安旗艦館,1b00a54b2f6fe0dcde133e589e3e38f3
星光市集,d9506478995886fe4fc11ef9f159d8c1
星寶蔥體驗農場,e8713e91074eeb56e889dbcb63a75f95
"星巴克 (新竹店)",88e6a1c446c4a026d6d7a8366e9c2c31
星源茶園,eff11227a8f817cbb942a449156690f9
星砂灣,8320c6d3009d0c2f9db98f58eedd43af
星空小木屋,a1486aa54594c7af6424afaa8bab13e2
星空平原,874e44150247617c38e39e8976cd3233
星顕宮,61dfe337f326fc2668c23e8cc8cf366f
春一支鹿野76,b60b3191382c32117cf5428a9861a06a
春不老足湯養身館,0cd666a8e5638d0fe2fd135beb4c4ca6
春不荖足湯中港行館,80f3213e875f6f873dfdf590791af5a1
春不荖足湯大里行館,4b75c404c28473abde11582b7f9462a8
春仁黑糖糕,d24db1362dc8ca6b1a58aa95e88dfb57
春天宣言,d7892e8322030ad61fd51131bb3084aa
春天農場,618ef9bf56ed9e03b303749590a8430f
春田窯,9a939f63cc92c491b59adf4154d1079e
春社公園,59206ed15d06f657dd9cd2e52df64ae0
春秋閣,2dcf81d3a18a7c10ab67fee4b32b4e9c
春陽部落,45c61d272c221331340a2fc0ba315f0c
昭應宮,29fe6d8eb9f687b4628a4da2a305b8ae
是誠陶笛,634eeaa334e4297eace5ad88e72ba4c6
時光二手書店,5097150386a24f788e0dfa34bfae5722
晉德宮,29d99fbc906c03eae2c6a707e362eac3
普天宮,f5246ae7838f5cbee41d23c05e9ba729
普済寺,dd2c2dc5cd2ed64d255e0eab6a422fe8
普濟寺,478dfe9698ecfc3335639277372d7fe1
普濟殿,fb9b2d187c51d6a5ffd1925364c739f1
景福祠,4d14f75bdcaea7948be380c35d2b8714
景美人權文化園區,987ef5035f06515ed4f788bd2a26a8e4
景美公園,a95f5a38ef72831c0114e17cfdec1418
景美夜市,2bed94253829ab8a633f2f3326a327bf
景美捷運站,54310ad4a0179f65f9738b1292c0eca3
景美河濱公園,d82aa3bc9d0c96ea9a29538ac9dc6a60
景美溪自行車道,00527f2efd94f3e26370258ded18c82c
景美觀光商圈,da37287ea710613d93aa7c94e800cc2f
景美集應廟,8d6affc0685219e29cd1149e72b1ce95
晶品城購物廣場,d327fc6bc08c8f98584ac328eecdc4b6
晶宴海洋荘園,025fd55736fced83c3ac69d567eff36b
智慧獵人密室館,336dba7f771eafb16a0ac6d95d9dcaea
暖心廚房,472746d9f7880d54c055ef9a24f51762
暖東峽谷,29081a793fe3ded17b80f99c0ba872c8
曲冰部落,31dea6ba9bae9f43c326cefdd5cb331e
更寮古道親山步道,00916036f14d86163c5a538b94fb073c
書包大王,2e96375a83ea48ee295ba0f6eed950b9
"書店街 (重慶南路)",36d4ab80b7bba8572cea708487ac85f5
曹公廟,784858d608bf0058362523c8de224028
曼波沙灘,0bf48e819744be1a27a80d9bf9ffe21c
曼波海洋生態休閒園區,75c49c48d620027c841210094abff497
曼谷皇族Spa養生按摩館,f961332fdc1d1a53ec9fe8ca1470f7a3
"曼谷皇族SPA養生按摩館 Thai Massage Bangkok Royal Massage Lounge タイマッサージ",40c281b233cd654ecca41ae60567954b
"曽記麻薯 麻吉門市",421b9e1e8f00d7814ae815aa61995793
曾文之眼遊客中心,5cb547ddac3ac70cb72a295a482068cd
曾文水庫,bcce367894c7a6b4117cef3f0b14c128
"曾文水庫 大埔風景區",9930cf747f4ec378465653a43a2e9d62
曾文水庫觀光釣魚平台,2bfe76459b7d7b0462440fb3e890ed79
曾文水庫觀景臺,777a646590263310deed7590ce63fe99
曾記麻糬,1f1234a5c2ee4f654a6cab4e5a966faa
月亮香蕉城手工蛋卷,b5cfff6222e4933f72c1b0fdade1a44f
月光小棧,ea837853dc06671fd015870feffaa592
月影潭心,62208c340bb2976949abec2ada15c416
月洞遊憩區,740b2a435e40bc22da6a7b8f48458da1
月津港親水公園,a8271f6204f2800ee5b4464b6b6c9b68
月牙湾,42c3c927bc6bbe70a9aa443051c510e8
月眉觀光糖廠,df7e21f84352f8a701ac8972e3101899
月老教堂,cd5c45c06352b9e84fc8eb4caaf0e6a2
"有肉 Succulent & Gift",a923379d57282a3f9b3de9eaa4451977
有記名茶重慶北路店,6f82049274378ae0a1d62b4930ff8ced
有魚陶藝,fbe09ba0841dce331454d6847d41ffd5
"朋 丁",ecee0af61314f182cedc9345655cde33
朗島灣,681be7c7e265b113b2a812bdd5116a5b
望古瀑布,7293881def5ec0164b1ee7d0e44fcda8
望安嶼,4fce6236b78d66ad1ab9281afbfb8760
望安綠蠵龜保育中心,d9bebee31ca09a70f9bd2839496d394a
望安鴛鴦窟,82e553e7b0b6242e6a61f8d50fadc8e4
望幽谷,1797e1ae51d6c00f9cc845e5eecf56b9
望高寮夜景公園,b5b2e6d84d5aa8b325145b86cc914549
望龍埤,dcea9f087e8e0f01b22c8b946983269a
朝陽茶葉公園,1ad4c3813d1b55430281c3d2c18bab24
朝霧碼頭,fda585298028e01bf3b289bdb0c79a81
朝馬國民運動中心,6b58edb5b02c2e6992c9702d8252ed16
木匠兄妹木工房,653dbd289a7391e6867b26186d65c6e4
木村Spa養生會館,b04bfdb1350c602bb4315740bff0aa39
木棉花道,e0c215b3eca487b81b831e9b1d148080
木瓜溪農場,df52fb06732d41d0312b96c71e06dd3b
木生昆蟲博物館,4e926687e346cf5b497fab0e2dfc93f9
木野養生會館,08335d981417c548b75acdbeac9d447c
木頭公園,a26ba90c619bdce5528890a3482c8acf
本山五坑坑道体験区,256d0d744ec39cd41dbe526d5713f512
札哈木原住民公園,cedf7c1aae3cf9d5f337cc9b93925844
朱玖瑩先生書法展,704e1bfa09b96332c426d12ebff379ed
朱銘美術館,09a092e18aa454777779f25a98c06a31
朴子夜市,1b2ef10b21531d9797906b9c326d2cab
朴子溪自行車道,c74ddf0123cabdfa67ba9a96a55ea32a
杉原-富山復魚區,fdd3f0ba1f0fa948ac9f107135b7d42c
杉林溪森林生態渡假園區,c6f31788470f13b9150e1de38a3be06d
李光前將軍廟,4a1bc8268d3d55d12d941b9e55611d2e
李制餅家,6b2ca042a9f4c4923267f88d9e72c518
李品製作所(中山店),84dde81ad051b7b6b862dcd6af7f0721
李國鼎故居,0cbe3a769b52e911ad6e000de2b17332
李府將軍廟,8693ffbef0cafeede33b593b4699b20c
李春生紀念教堂,8411de33f112f32820e05ad5be451a23
李梅樹紀念館,1f735faa6f89e172b89b8ed3ae28b1c7
李棟山,c828d7e5b28e0b7d5b43170b0363361c
李榮春文學館,282183ba4e3a58df7e3775fc238d074a
李炳輝足体養生館,6153656e436755d8a5a79de88f9c3094
李騰芳古厝,6429ec143d6a470d2703f9033b10a844
杏壇,d8b6d216bb5b4794c1bb9d649995214f
杏花林農場,f898995bb39a2a944b00c46820ad0def
"村之閣 The Village Spa",b566084a78354d386cf37627fb1ac787
東三水街市場(新富市場),7462edaea5f101a3452df5b09aa2621e
東便門,723345849c74e642f65ce368b131a05f
東勢客家文化園區,4ececdf2874d7be092947de6561f9e9b
東勢林場,cf158e4b46d5c52071ca40561a0ac51d
東勢林業文化園區,c62ba0f1bdabe29782e625da3645aa1d
東勢河濱公園,3e0d8db01bf852257a0a32fc66175d2c
東北角暨宜蘭海岸國家風景區,d314fb28876cc407e153de340bb1cb45
東區地下街,78773ae8dbf670d7541b16817d970a98
東協廣場,5ccbb9347faa81b3b0a56a330b3ebc22
"東南亞藝文圖書 - SEAMi 望見書間",74077a31975608b102e62ef92f4380c9
東南客運,039779a9413dda3427b5e3d8c218edf1
東台古堡,ea9c4fcc06785282ffb898c58916f40d
東吉嶼,5804ef11fc3760d45d66052b2709c3a5
東和公園,57b7b42367b2b56e9f1379e048d86d31
東埔吊橋,dfea9f5f515924866e92181ecc53aaca
東埔天主教聖神堂,082940f544d2ad175c7c0a5afe961b50
東埔布農部落,9744d567ddc25c452c00ff97d8651e06
東埔溫泉街,47ebea389d3403f45864205aeac183c8
東大公園,d82fbaacf30d31070f7f0d632420a264
東大門夜市,a16542c06da5c098144ccd014daca509
東安古橋,76fe5b4097528e0bee2d8838f1d8897f
東寧宮,08d74e09b0649c4cadbaae6b46ff2596
東山服務區,40c04baf99c6a15b8d87debdea12afb3
東山濕地生態教學公園,f21e5542905c60da3216a512b2bd3125
東岳湧泉,30fd1fadeefb22b7d4b076fd6c96201d
"東岸旅行社 - 一日遊",79f2768f7cf65540a3e687c5e7b542c1
東峰金雞蛋主題農場,9b6165e0739033484d91cf9de73ed178
東嶽殿,afb3e195ac1c74a0e776dc2e23b12a2a
東嶽靈殿,8cb86ead591ebb889709767beb38732c
東方量子SPA,747ab6fbb565d96791a0e85d7ac94119
東昇公園,5b06e588c1ac85cb03d0a46727b25007
東昌帆布行,eb0cdbe78a5fa4d8e8806abeebf3d6fc
東河橋,69d86f0c4c4d1b0fa08ec967edf9e0b4
東河玉皇殿,8af27dab304897c1da5cf0655ea9e783
東海乳品小棧,396c0b4f23b1972a26cfd57ca365d70c
東海國際藝術街,cb9a0af97a87f1fa9b1349b8dad466d0
東海夜市,12f6f146c1cce09b848eac3048307bc0
東海大學,493c2203bad89a8c5190d48b369a8f90
東海湖,c8f287f318df53e868940cd7308d764c
東清灣,52a5fbb204f7fa888c4eccff55160120
東港夜市,56844c0bd965f6337298edb461df7dd3
東港朝隆聖堂,343456057a450c3eff8c08666687e288
東港榕樹公園,3fce1c6bee63d0b6df7009beb7bb5854
東湧燈塔,61d2889ca4d36ab2b0c68dad9ee04242
東源水上草原,250720952fb99bc1b3c94638b6851982
東澳灣,6ccfede1538b692f3a6f72fd017ebd81
東澳灣.粉鳥林漁港,c838f2f8d81a0c3b93907683d231cd98
東澳烏岩角,08e65c55b8f49de52436fe2dc3336762
東犬燈塔,1cf7244ac1547914a13f53a80d4f81a1
東眼山國家森林遊樂區,36a266fffef0d3ba36a575413ec9cad7
東石漁人碼頭,d3d1716ecd9e3972b95956e5e9e61802
東石漁港,93fc2cd3f48ce508d659d638e8cf2fd5
東線鐵道遺址,65447ef7994a07943d6836be905e37a8
東興公園,59a8a3f449a23cdb7c814f9cbcd85815
東華大學,44b07ba5890a6bc7ce3e4f1cce16b4bb
東華高爾夫球場,521605b7c8b14a59b41ce38b5d2602be
東螺溪休閒農場,a880140b5b1451a976e4c319fccbfd72
東螺溪自行車道,f87492887793247917b7244a12194d26
東豐自行車綠廊,101dda0d50b7f1ead6236f6c78342f77
東部海岸國家風景區,2d451dad45f7fdf5e64e978b31939633
東部臺灣黑熊教育館,aaeca553f34a5643f6b87aaf08b0771d
東里鐵馬驛站,5d866b86842c8498d79571a7115fd0d1
東門,bbde32d60072d8ddef322b94715f8f36
東門公園,711d8a0e4f315b02006f8a77447b3c55
東門城,21299d4d0e67260d042f363633c84f7e
東門外市場,64ccc2b18a81920a795d440a99fdb0b3
東門市場,163ad7d0a7b3b215a6a906d5e7cbb4a7
東門站,5ac38e9bd5dc515ea9299de8fd0af507
東隆宮,1dc9fa5eb7434d191eca82e00ec27d6d
東風浮香,5b7ce00a6371ce95e9f05382660a5df0
東風農場,abf3fcebac33060ec2bc7a8d1ab899d6
東龍宮,3210b2d1e2a878e458dc63445954aa53
松光綠地,54fcc6e08bf67d57a8ee8800c51ce1f9
松園,71f068393b6f1154f46d6c2089035190
松園別館,d9da6a037e35fd4f2cc7b80e9a1d23f2
松壽廣場公園,9886b1fa3e58dc4b61984ac75a14fe03
松大茗茶,8c1b9c4c6e3d8d2e0456b2b432b3ff68
松山天寶聖道宮,12e897c899adcf8360210ec89958f208
松山奉天宮,461785c3d707c14a0278c403ea27dac2
松山慈佑宮,67592bbdc5201697fa3e7c91da8b8102
松山慈惠堂,2e53fbff860c7337fefafb9ce16b27c1
松山慈祐宮,094c8d148b54e89654865373c188b087
松山文創園區,c124cd7a866f61e3bda0a2eadcff2c46
松山機場觀景台,b65477f88bb07f986b9fa1471bf9dedb
松德宮,d9d75137540fd04b33f58f8f4540df3f
松柏嶺受天宮,20d59567ddc580581ff9e4827bb3a2fc
松柏嶺森林公園,912b0d0b4ee7894c2a9098c16dfef33c
松柏嶺遊憩區,b2a51a10913e9d022b2a0b7f1a7a8d72
松江公園,42238835e01bf847e8f3591ebbcd0d37
松江市場,5d540137392ec037eb37f9289e120ab1
松羅國家步道,8c192901650866d534cdb79df2dc6e04
松錦2號公園,890a801b20d9fb07e3da11b757a81d0a
板桥大远百,4f8e17aeb94469b250b5a5783f4cfc64
板橋435藝文特區,f14cf7f34c5258895a28de1746a29d32
板橋八德公園,95c9ee8727914fea868216118dd806ff
板橋慈惠宮,eb2bdddb8293e9a80640947c9bdb8f98
板橋湳雅觀光夜市,162071d2c1b5f6e18848ec07714ae5c9
板橋環球購物中心,1c940afc8f87dc9963faaf27aa46f0cb
板橋石雕公園,9189d61fb524bacdeb83414a666320c1
板橋第二運動場,653536398699d9be6f3a20dd31dc022b
板橋車站,d2fd28a18a18c59741e58ee7d9278614
板橋農村公園,7ab52bbd78b2ba18baaa4297204e9a31
板陶窯交趾剪黏工藝園區,17c6d24572a582a6900e6c86b5581d65
板頭村交趾陶藝術村,1d450babc8adfe40a894271ba70121f0
枋寮車站,f9cee1ccc8f94da062ea716ca39df668
枋寮鐵道藝術村(枋寮F3藝文特區),ee91f3f459dc5d7b9e96e0c27d0cbe7b
枕戈待旦紀念公園,cff2dcccd942dbaab6efc8c012d2884c
林之助紀念館,4a691d60026f260df6da5bc81d18366d
林內公園,1eaec91519b530fb32b3a12f3fee0c21
林內鄉湖本村白馬寺,7a1275e9bc2fc1cd9749854caf01106a
林務局林業文化園區,a3340dcd925600adbaa7a73d32f1c1d9
林厝公園,893398a55186d84cf95732584241633a
林口公園,7a92de2e7e2b5aa13b12f47272203984
林口太平濱海步道,b9f33bde6b37d728cfab7a639c705700
林口威秀影城,4855991171167a29f1bd058edca0e988
林口森林步道,3e3123ad947aca33d60f8ad2f60ac2db
林口街夜市,af9c1cae547e7a2ccc04a077032b13b9
林安泰古厝,bd69057a840282854ceb2c23130946e1
林家古厝蓮園,3238198d455f2f7f37afeb49a8e7db65
林家手工麵線,5e0ac65c5a5932841e71c27d89464def
林後四林平地森林園區,df0cd82558b4022ed35ec2e6574648e9
林復振商行,955a960d705d9a75b1e194f6ca82c525
林投公園,6af2df93a52764537cb3a4ac2a853898
林投金沙灘,4cca5bf331aa8f0a064ec0766fa32bf6
林本源園邸,dea9815a6beba1125bbeedaccb2f9f8e
"林果良品 (台中園道店)",36e2d63b427ecd66424f2de2f9c20135
林果良品(中山本店),b938c5ec8ca8575c03977ededfe0c589
林果良品(松菸概念店),c86fc6bf7e2a54e10baf055084c53113
林氏貞孝坊,ee1a607b089055b437ff496fd9cb7063
林永泰興蜜餞行,123674b204c10f078944c44a01ef7048
林物局「保育小站」,7d2091df23d6da5a7e3be12a9327f0da
林獻堂先生文物館,54c3a0f35c102e4cf21f5d72545bec0d
林班道園區,710b2c09385d1bf950e6cc022bcfdd66
"林班道體驗工廠 Experience Factory",52f8c113d9adf26f64da4b4ea4614e64
林田山林業文化園區,d664f880246edd60930b066627d7760b
林田桶店,be4790921f7aa7f0cdd140995aba6121
林百貨,1229280320dcd5c518d20f8335b45f1f
林美石磐步道,06e99bc94210119670f10625cce01e87
林茂森茶行,d55e998525e2fa51fd357b028ba8fd70
林華泰茶行,2312505c1dfedf2d22e51b837f1efc3b
林語堂故居,f70dbc413242c4aab4a79b57acb8a77b
林豐益商行(迪化街),cb0a5cf23aae5bd29cf9c7852fde3836
林邊夜市,22f0b2b3950ef252920373bbc9c69d0e
林金生香,f2cc15498f2acb39ce3cf755cbd33ba1
林默娘公園,d29eafe92b4de15dcb22bbf8576c69f8
果珍濃台東水果珍珠專賣店,ab68d5cb58132a68601f0e470d9e39d8
果貿社區,076552197b166684f50e949ba410c301
柚子湖,835512fa1a0834098673279bacfda9e2
柯老二糕餅,bfd95582a41a5fdc463abe8ec667983c
柳原教會,4c45981c8684dfdc4e96c18cb9ed2d90
柳家梅園,e5de351c1ff71358466d8d342c80a20d
柳川藍帶水岸(親水河岸),921187cb8a48461515159d2f14b0843a
柴口,d5a8a63827f844112c2e88872c0f2d41
柴山小漁港,a477486c16625031301c74ef4bc76a82
柴山自然公園,c73ce026fe10ef1d4aa02f9a1a25c471
栗松溫泉,e16272acd140b1ddf0127906b777a210
校長夢工廠,71788d9447245713a17bf6397aa20504
栴曇精舍,a7c0081c1dd13a5f0d91101c3dbed2af
桂冠窩廚房,cdf7b14f1623be273dfe79d68d86b39c
桂園自然生態農場,9f47cee29427396ed8a8672e2a901643
桂花巷藝術村,4d22f26a79b78118cb0109d6d3ef109b
桃園三民蝙蝠洞,848f5ee55a4fa7dbb521d7e8cfd655df
桃園光影,705d129ce6767388e1ee3385d1d73593
桃園威天宮,3794667557c4771ca678adbf8b5da5ec
桃園市土地公文化館,6f91dd59c05aad394b837bc0f0504fd2
桃園市大溪木藝生態博物館,7a038de4f4de07778bb3f9eef9a15dd5
桃園市忠烈祠,06be9e6372ee829c3f343bf5c63e98fa
桃園市政府消防局訓練中心暨防災教育館,919b0b2c7494e8821675b02bc1c6fe0f
桃園市立圖書館,4a770951dd24390d5f25ef2dd67adb28
桃園市立圖書館龍岡分館,418d5f9a7ab5e07fe94932b170843df9
桃園市立圖書館龍潭分館,0dab8511e75eda519f7c62964b28ff2e
桃園復興區彩虹瀑布,8331a8c54a4a6ec99f6496463ea4285f
桃園怪怪屋,486ef643bec8140619c19f551186b4d5
桃園慈護宮,406111448dd5fced0212413dadd80adc
桃園捷運,2dd98ed8d40c3ddaa46832d412475e5a
桃園新屋活力健康農場,aecc650d8ef3019b794c65019a9c62a6
桃園新屋馬場,ac9df5ed58ce395e46bf973a6a068d2e
桃園景福宮,e9fd8542d1614a2df4c672230c1423f0
桃園機場捷運線,7925a58be9ff02bbaf955d14c27a4506
桃園機場第二航廈南側觀景台,3b9c70fb8912b25933428c594830b263
桃園縣客家文化館,967c54f63c2d621ade2005c8f64167b8
桃園藝文廣場,075d3e43708ccd9aeb889ba5f130d69f
桃園觀光夜市,3dd7500ffb95c3c36e7e04e653206e26
桃園觀音海水浴場,c2410c0d53b1f9fd567dd8cf73edabc0
桃拾生活廣場,34f294d9dceacf87537d36863f51a299
桃源仙谷,58c0249ff4c9ffc45b78a64d2610d19f
桃源谷,11016eb2fec3a423c5ff568cbaef6f3b
桃米生態村,8f31d8bc771b4c483c0bca0297727472
桌兔子,2cde19d5846a3d388d2064e011af0830
桐花景點步道-土城區承天禪寺步道,141e1ceb2f62ed9b79a3a9729502772f
桐花步道,62098b342ef049441306ed4fb016fc38
桐花走廊,d1c7d9b00ade3ebd050f0369cbdd7fd0
桶後林道,1130553fa71bd080a16a1a9d1b5cdc5e
桶盤地質公園,cab0952272977a90844be41bb3673db9
桶頭攔河堰,270644bd52edf0791e099b954093e3f5
梁實秋故居,db52ed371a2b96e7b03d03fae3e265a9
梅子夢工場,1939c27532dfd6e349d1ff7157f393cd
梅山公園,195b42dc4657f49a09b7e1b933059789
梅山太平老街,95ad0c05f37be2b696818e35851a64e1
梅庭,97fd00f95eee17c6497c9c438f681f09
梅庭苑.沐心Spa會館,21b43b46df2c0451d338492629d21ef5
梅花數位影院,86c4bf4954d9a7cdb7a14ed4662c8531
梅花湖,db8cf488217e5d9257f057e9a6aecaa0
梅荷園,b216ae52084c219afe2171ffb95fe85a
條形碼酒吧,9a63a3798c6714a5ddf3e906ae2b7755
