id,attraction_id,author,description,url,source_platform_id,created_at
8941c30fff230af0bf482cca1812ae48,fc73810e75cbcb35391b0f013cfabeab,咲き絵,今天是藝術畫展盛宴的一天在世貿一館ART台北新藝術博覽會中黃培村 老師入選了兩幅喵星人系列作品此展場共有82個國家展出另在中正紀念堂展覽廳參觀時……… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid0aqRSRYX9BeLg8ckKJGVwX66iwzT2bEca4cJVtFSuYRChC8ixsnNEzGqPvJqrgE6Ul&id=100036040453029&__cft__[0]=AZWqF9slitgEGynq3GqkQdxpZMnjq2-_n4Zk5k0w0bADGgC4qg9Py7N47px61lmmfkY3oP8nOPoZxTjSBVNFSJxcNFigOlDOx_WKd_thTa0oDWPaenVtsm8MijAqqxykMKqGtBCoOKyue-cuF2-STqmhsOFw0ct29DEJdmTWCDqhYFkNUNiUa-NJZJhH6erZoNGkKV0nS6rJKSvlRUsE-t798ZTSvBvvTLSPz2LPD_cI3A&__tn__=%2CO%2CP-R,fb,2024-04-28
cc59ac0f8b8f7ff842dca29da0a7e5c1,fc73810e75cbcb35391b0f013cfabeab,小草莓の媽咪生活日記,中正紀念堂這邊可以走走看看還可以餵魚耶！曬曬太陽，流流汗看看魚、鳥、烏龜接觸大自然的感覺真棒…… 查看更多,https://www.facebook.com/xin0529.18/posts/pfbid032cWN7cJXHwjVNdpGXSUUd5jc31aPHrc4jzqhYdCTn3qM4hBJxrJQFwUSbPpqgCJwl?__cft__[0]=AZXywstHh25EBDxs6N69KtT7D7eBWN9v1cGQcYpvW4LFPV03mJ4zLCo4Xjkm_XB-MKNYXyP86wzaIg7c9OlcwdNaf7gf5tvtNLDi5kH2OSdk4TbelkVpaMyfkTwmFo6JutrUJdqugoguqLBCVSP2q2oldM8oxuC46-ESDzg-Q9k8OFW38mc-oll2WxOhqfjRUAERQIwyP-22ho9fDM5WGwfF&__tn__=%2CO%2CP-R,fb,2024-04-27
0ae798dc65c932a5dc971eb7cd41d1ab,fc73810e75cbcb35391b0f013cfabeab,鄭有真,##時隔5年 #和姐姐一起 #4月的台灣#野柳 #十分 #猴硐 #九份 還有 #中正紀念堂,https://www.facebook.com/yujin.jung.9108/posts/pfbid0FVWLsY8Q3Y9eHeVuF2MWRW3ZHudFvjUmPAWG3aSfVQ35PgbZfmgkKV7St81QuEi2l?__cft__[0]=AZVh3V0o82ZPeWjKE60OUSvi4FCDXkHg7lyF1isvcQIvQDo1flpc0DsSXf4dCvtbx3lTatif_si4_Ai4fVK6pWbHmjkKoIWxgPiCz6Zjw4HmkM4Oz7E_DYAyy06AL4n9znNTXltjWZS9mre6BGyasQvEhZ0oNge7E8vO9WZafrA3acoQXbn9K9kjsgxgVV09kiuNf04RoJ_dZq3Ch6_gL6Xo&__tn__=%2CO%2CP-R,fb,2024-05-03
9f1e0be68aa3213b37cae4329efec28d,fc73810e75cbcb35391b0f013cfabeab,楊裕富,#攝影欣賞！#台灣設計美學史！#向我買！別看世局風雲起，不在兩岸在以巴！邪惡帝國跟著跑，以色列欺人太甚！想想華爾街邪魔，百分八十猶太豪！想想世界金融魔，顛倒實虛搞淘空！…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02Yjm6WYr3Ys7EjudFfg5VJpLEhQTVuWLNsQET2mY18QitCqiNX6oryPMhBcBw1dQGl&id=100037508126389&__cft__[0]=AZWddzFnS6dsfBoe8G5lCG6i6tg5BE8z8vAp2xFztBk4M5m7Jg-84KPWxldW-h7VSPElT1Jwk8CDCrBjDtsXpnsvUEiUjaky3_lffTqFMiPxrvTx8iNpHuizCChbS2bzS3t9xqANcMeTWKpxbzdpIYc9AaFdMKpY3snadS3jQKPlD4GQTHd7SyaB57934uFcITP5Ufy0O6aare0CVcwZlWSGrAFBnpzEgYTv3DAtJ4zJuw&__tn__=%2CO%2CP-R,fb,2024-05-05
93a0b9245dd32f6ca0bd7361528eaacd,fc73810e75cbcb35391b0f013cfabeab,漁夫帽/防曬帽/飛機帽/雲朵帽,//漁夫帽//這次選用台灣設計師的布料，是客製者帶給國外友人的見面禮..花布圖案充滿了濃濃的台灣特色，也是一頂很「台味」的帽子，這樣也就很快認識台灣啦：）#TiNa漁夫帽 #TiNa #TiNaStudio #台灣 #雞排珍奶…… 查看更多,https://www.facebook.com/handmaddream/posts/pfbid0CL9Di2HhUCRPHu4vgWSsVGqEtkscp9LmCUU7e6Np5JbMXsF3wZhADRXo1gX6wpNNl?__cft__[0]=AZVD-n1UnK9-N3T8_KgpSwbAi9YVLNDAJ3-FGKSIKpPF3-N_NQEnyDcwlqKm_XbXepiwrS0ewWRpDhLaxJaR3bZVMkbcDUjqF0XEylaMkdw3uUQUCLniDO3A_kXkXMrv4MfLQgiVnFMuuCuI3iLjjBcpRreUXgVLbuhS9FMBT2m7cb8EF5UGSEkseMPMPYgP9HByo1uoe3skMTbDa88-SQY3&__tn__=%2CO%2CP-R,fb,2024-05-07
d7b7c4bd4646bfa37f660d8c470ed5c3,fc73810e75cbcb35391b0f013cfabeab,TEA HOUSE,台北連續性的下雨讓人心情不美麗來吧！找天來吃個讓人心情美美的早餐…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02qrvAJNmQJXahF6Q2dC2QKPYdSBe22MKaLRQ5XaHmdx6ZrpNofAULR9dY529jyaQxl&id=100057029907058&__cft__[0]=AZUy4YvviK9_mDDi9nKJT-DThzjG_ZmYukb3A7YQQtZgXdT8OIt4GPwzYOgp5BenTsWMeJ3t7RnsJkKTLA96DxUL6qo6s74irq47PO6bP96XSh-uqU5oJJIAdBJmQ_8yJkWmc0XAKN0PusCwW_yF9ANruhNo67fjZXgpvlPNvQdN7B1U0DQ5w_vKybh4GpkfWp-DuWY-S9sY8NpTcCegzM5n&__tn__=%2CO%2CP-R,fb,2024-04-25
2a79e7b99d2824d8bcc0bfdbcefa8db7,fc73810e75cbcb35391b0f013cfabeab,劉容蘭,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02jG2WBpfZSGMQHVHhsn6zF9HD3cnZYmfbT7ecDR6gReqMwdrb3HJiE4ssYzbsTHSHl&id=100006392434542&__cft__[0]=AZVL82JeZea8jfetiZm28NJ90051Xqub6QKN3bUnaAEsaLWxd2hAdvV-_9iPCcabw8GYpFnScMe-cweyNDAeH3cJ9HrFDGl2nNbLr3K4WoVD5YsrpEUXArbNbL-xI9ND-zr1ShM2WxwHZqMmCObC4U5TIMrz7zJ78qIFu1cImhtD1g&__tn__=%2CO%2CP-R,fb,2024-05-04
6103bd725cec0fe599211153b53e58ad,fc73810e75cbcb35391b0f013cfabeab,生態相關的親子隨筆,忙，先直接放水管紀錄中正正家正拔在瞭望台陪伴，看不到巢內，櫻家也看不到鷹影，等待-----------------水管紀錄-----------------…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02CvKnVUG6TVGQWesfXFLtjMGBoM9742gxBYrqAFTuUBknY9Ym3ifsjFZYjaJHx6M9l&id=100057676830398&__cft__[0]=AZXWXppOKJcv5BXTPlg7pjrv9a9ZRAelfqeyXniHOeN-H3PIip3nNcpmfXA2KaTegpuV2UrOzZMSGxzRhkwa7YuJJkhVvam5HP0OxoEUjetxkaKajLXRqlJhWxuUfpzAiKiFSWd4oWZNtvFJuZOZbslS1jEdAF4ForCCgbSTw0lt1e0eokZ_2UBaGsR3u_xIDwD4iHuK3iC3FO5sX7WmYBSw&__tn__=%2CO%2CP-R,fb,2024-05-04
7564d149d1f9ca56592cf5c4f6b1ebfc,fc73810e75cbcb35391b0f013cfabeab,胡瑩光,#中正紀念堂~走走看看曬曬太陽#南門市場~吃午餐〔合歡刀削麵-（招牌）番茄牛肉麵、越南牛肉河粉、國賓炒飯、黑冠-珍珠奶茶〕,https://www.facebook.com/kuang.hu.7/posts/pfbid0r95gRbND8bknkQgRuNakY16tTNZ1fUNzF6cQ9sPMKvWJqR1tbPKBtmpGEYynM1jcl?__cft__[0]=AZXSazzr9DvNz94mDwobsG87vytR4qp2bj2C10RATmqBQWs1YdQpUWAPaTE_IZz_qpfsAf_II376AHbm-w8aD6bmW7_nytHPAkElHQaRLkZTeB_OSzMz5gMDlLGrmOnnUOi4zN-sFRYbMx9DZ95MxgiZDbXOCeSdz6YRtPDyc5KrCA&__tn__=%2CO%2CP-R,fb,2024-04-20
0494651f77c8dcc1b17db9cc83474d99,fc73810e75cbcb35391b0f013cfabeab,楊裕富,#攝影欣賞！#台灣設計美學史！#向我買！別看世局風雲起，不在兩岸在以巴！邪惡帝國跟著跑，以色列欺人太甚！想想華爾街邪魔，百分八十猶太豪！想想世界金融魔，顛倒實虛搞淘空！…… 查看更多,https://www.facebook.com/lingyesyang/posts/pfbid033geYNAPPNeSsVGFFS3idF2z6ZJNsZoXBPmCSgRgiBpQz1CnZMTRqVSrtfDsgzzSql?__cft__[0]=AZWgeXiS_mU-PUtC8-7lrJ2_tLApW2c5i1IekE_oXaWwbGnBdHRTHoBFTnfdQU3P5wraTjMbhb_yPrwdOVgztk2qL8BAf9_9ZOmpXlHqKp26cuPY0x-AHNU_9YIffgtLBx13-vuXNJgAIf6SQ38uBuUuVSXYb10xxe2BaYGToCzdtHiniYWcpGXDELNnLFKn7ZkrOqm5NrJxuQ49LnI9pGpF&__tn__=%2CO%2CP-R,fb,2024-05-05
c88b0959c163991fff8295cdadf43420,fc73810e75cbcb35391b0f013cfabeab,TrƯơng ThÁi,Năm nay thế nào Thìn Jirô ,https://www.facebook.com/truonglongthai/posts/pfbid02vVuHanKQiRF8asPbKSJzg8uifMaTR45ry2mBEGJZzMmvX3dKj8Z9Zx4zS4UXB4wLl?__cft__[0]=AZVGJBEnvXhOeJ1y8HYAJe9s_8ZD-NK3OKIetgivjU5f0LJpe4BafiS1VLUP3fMo_nWT2uiyE4F5dx8Rs1sh8eTZixJqduBOM6NCH-i7u823Bua-KyfkHP8Y5xvoc6ZzGFjmwaa7Os0DSrAdp3WeBmhlh6wdEYwG3mXt__HZqCSTF2CRiARtK7KcEBwScUn2Zqo&__tn__=%2CO%2CP-R,fb,2024-05-03
060ef43ac5b3713788445e74b5edd780,fc73810e75cbcb35391b0f013cfabeab,L-Hard SV,នាំអ្នកទាំងអស់គ្នាមកទស្សនាតៃវ៉ាន់ជាមួយគ្នា (វគ្គ 2)#តៃវ៉ាន់ #តៃប៉ិ #中正紀念堂,https://www.facebook.com/sovann.mao.52/posts/pfbid02M4f7gmrFpHBjMtBvTcT4Cd7R6b7pLC6zVYN3kp78GHHjNLYahK9vhx4wankHVvWal?__cft__[0]=AZWIL_Y4IdO3BkfqlmYRiHZEC6UMhOfFSOQs5g87HQ0203YxDi5dxgLyT8HKTKwHMa78fgKvXYJpBZnZ9DPYZ7zYZTgL_HACI3HqHqNHUi2aReTFc0hBqD4L_NGq5gfbp2t7uhp_jSYngcAKH43gOfEDlG21RBBI48jJMax3GxjB6ZIBs0ZYPMGpgDyUoo5qWayTwuw3VS7fMagF7GLoND4_&__tn__=%2CO%2CP-R,fb,2024-04-06
1235095e728bb66c774b24d2a1f5600e,fc73810e75cbcb35391b0f013cfabeab,一起住吧！大台北租屋合租分租交流社團☀️(含新北),#可租金補貼老實說，雙捷運真的很少見，紅線＆綠線都有，可能會是你在台北長久安居的原因，…… 查看更多,https://www.facebook.com/groups/425693671621950/?multi_permalinks=1548444006013572&hoisted_section_header_type=recently_seen&__cft__[0]=AZWQxm1Vlv6wLLLUVa2lKC-YBE1m6GWQzH-v8zghSVtlynzUxtzjz9KCz04py4s8nRNRpphaUEtr1X_QwXoCBUojRBT1rQuAo8ChHOEHfJ3BJQzr2JFpMkEQj4lKBAYDFa7YccOuNs-Qof9apK-5oNqUpiUJFM067UPpbitVJbeGKOPpgWkpoAbejEXB-UE_QRZ6jrcjhLOD8ePYtVC20tAY&__tn__=%2CO%2CP-R,fb,2024-04-29
566d371c1f3ed8efdf0a45648a66320e,fc73810e75cbcb35391b0f013cfabeab,生態相關的親子隨筆,今天中正家都看不到雞寶，正拔停棲正麻打掃，櫻拔不見蹤影，櫻麻蓋雞，平安！大安北家小花媽走出巢邊休息，還是看不到雞，但有蓋有平安。南家小南在巢區用餐，不過看起來胃口不好，不知道是餐點難吃還是什麼？#中正紀念堂…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid034w45jJ8s3SQLoUvbxFapxYNxsF5q9tN4YVrQn3Rw7JqiyC8Fe3oq5tH1ESRcRRL5l&id=100057676830398&__cft__[0]=AZVqwSNmxdmArJ2en0vzBOb-M1E0tbqsYLiCsMPItjiNu4XkgKwb1XkJ52pmsAFaQmTCgkRgD6Oio-RJ0bw99Seknxa3z15YvNfEsJ1QzT-HMBtpqimsbmXIEwWLS5HIsFaHKatWsu8VKX6gIxmUYBrw-ZAA75f_jeD9wbeDhvrl5ukC0NrXGK9fpHypFq1Dmaaxkn1jpumGkTXxUHX5DZIH&__tn__=%2CO%2CP-R,fb,2024-05-08
e8fd9e37f043bffa119770ab5b62da96,fc73810e75cbcb35391b0f013cfabeab,Kevin and Jay,,https://www.facebook.com/reel/1046387099998665/?__cft__[0]=AZXWarLhdXV711gHsLV1iTiuSWb0iMqEq1x4F3VOvKEZrEZWiQBziNNs6-cUHF8GVNvlJCOews417HduI1HDId5zIsUAYJ_b4lra1pUqgP0H_4KW9uPrhZFbW6ps17wCLEn5R8a9Mj-kHhccx4Xn4wf5HLsqRPcwMBSmsSQXIXw2og&__tn__=%2CO%2CP-R,fb,2024-01-18
6cdbc734d72e3fc80ad70f215b716588,fc73810e75cbcb35391b0f013cfabeab,證嚴法師：行願半世紀,#浴佛彩排緊鑼密鼓中正紀念堂萬人浴彿大典即將展開，北區各地志工和民眾，利用假期參加彩排。有三代同堂，也有新住民，近千人心向一致，就為再現莊嚴道氣，虔誠為家人，為社會祈求平安。其中讀高一的呂宥霖，從小三就參與，今年要承擔獻貢。呂宥霖表示，「因為每年都有參加，因此也想說不能缺這一年！」。而爸爸呂怡德也提到，「能夠三…… 查看更多,https://www.facebook.com/groups/1151058494958195/?multi_permalinks=7697012390362740&hoisted_section_header_type=recently_seen&__cft__[0]=AZU2YsS4sJryQMz-0T_QMfoxFartOZ9-kla0l1XWU5051KmI7V_KIya3tA7IO-YdV85dSnQhZM20sAQyIimkQNtS0IeigZOAgEd0z8YFn3WwyXz3M5oogMnE6gTBAF2QsBqJaD_jxOSNw1gPURN2PyJwHTAAeNCJxwKBAcJyAdzE8T_4WvBNSLELb_t6o43cFdR57-uJ5RKlUOUAaGQxp65b25lRIeAfjrMflhBNPjFUM33_KRWiHz3KGWIEV-7zMG3Ovk_zSd7_J-uNlorkmTUy&__tn__=%2CO%2CP-R,fb,2024-05-07
c72bd6553ebfc5d07be9babd2db6462c,fc73810e75cbcb35391b0f013cfabeab,大愛電視 DaAi TV,#佛誕節 讓我們與佛相遇！每年五月第二個星期日是 #佛誕節 #母親節 #全球慈濟日，在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！5/12(日) 花蓮靜思堂 / 中正紀念堂 …… 查看更多,https://www.facebook.com/DaAiTV/posts/pfbid02ypL6eeXCfTsgLWaFRCASzXZfceEdqEUPRGsNRrzLp6XAJ3p9aYfJjYsfPPubMGtRl?__cft__[0]=AZXWeo_GAoILOfo-6Doo4QUl43eraYNoXBKeGjriOHHBPqlmidGIjVGI3g_R2egMqtou4yUTbRLu95Kf6H5EIqUndZkATVsMMalWQp4a9ptMesFCpoEmgch0NtC1cCLcxi6RtZrQalcCXSDKbf0jWh3fwSGN6-27XJJJwoEzWvPghSeX8HcoCyoLkCs063NCeBFuoKdo7EHXWzBG3K_Vf1Gn&__tn__=%2CO%2CP-R,fb,2024-05-07
1b53d4279aa5d13cd49529d9b4fef058,fc73810e75cbcb35391b0f013cfabeab,慈濟《 證嚴上人:  衲履足跡  靜思語  隨緣》 分享,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/groups/610073977067864/?multi_permalinks=1218702546205001&hoisted_section_header_type=recently_seen&__cft__[0]=AZV-9g4uVIq7Dli0BtkOfeM651Y9MBm43OAfiihUvnmCWxZrW3KZ1o9ATDYnyRZryVCrD37e40hQ6RM1EnVeR459FfpuITomeh9kn7zR4dUskpUXvTjU418ZzD_7bq51RYzwwZw_n4qhtE_00mr8pRW4o00j2QOVSZFDk6H4bQWUWCUGrZyTKshoJgMqO_-IU2gKXnUuIv0__76YTqIb83ap875V2R21ZUIOabu6ZOz629i6xsEzsNykYRCNhEiqnNk40Qu9uZOUoDcHEeouS81M&__tn__=%2CO%2CP-R,fb,2024-05-03
c87aa9c0fffc231adf1ed95df965f384,fc73810e75cbcb35391b0f013cfabeab,林雨宣Crystal Lin,,https://www.facebook.com/reel/866111611975561/?__cft__[0]=AZWzp7Df63jCg4B86VSuqpXmYWep8Nf8p8oNH4_WRhLP37cVYZVEHp-wWcrRa4YJDMY0Li8I8NkCAfhAbasKMyJfrz-hYkG21-8XR4w4jrL1B8_gkxAW_i81cPxlZUciJW5HrW90dh6Bpyp4ll4CHa0IkVCDCRsAeY97C0vGz3CbwQ&__tn__=%2CO%2CP-R,fb,2023-12-31
026d763d41181b1011e84e702a044ca2,fc73810e75cbcb35391b0f013cfabeab,강주성,,https://www.facebook.com/reel/7737879326268206/?__cft__[0]=AZW6ve2-A_VwNBvdS2x74WBSp1vRRPijHAhXevzCrHfC3sSiB0S37ucTUHQRG76S0KL81cmwTavmPRWiK_L1aBXNvT0fdpqLgNOcNLQNB7PR-V2f5HDi01BbUGZOJO1C2ZOKrTgSTisarg6IGRvKNO403YkKa3HzA1MwDa3513v7Fw&__tn__=%2CO%2CP-R,fb,2024-05-05
57a7c05d87b84bec7e63a333f744f254,fc73810e75cbcb35391b0f013cfabeab,大家來做慈濟/慈濟世界,#5月12日與佛相遇「佛誕節、母親節、全球慈濟日」三節合一浴佛大典，將於五月十二日舉行。邀請您一同共沐佛恩，善念共振，上達天聽。#線上直播…… 查看更多,https://www.facebook.com/groups/63728240523/?multi_permalinks=10168839100165524&hoisted_section_header_type=recently_seen&__cft__[0]=AZU65XmjmTwEruIb81Y7H_MQNpZGz39yswGpRyVNj1iDyoki_3S8rHOkU4l4j-oPPQenOftm7rG5MklSRoSH_AGmphyoHI1brGjccWXZRpvYACxB5Y1sPViaLlZWo6ar-tRcU2j9p7nIRrntsNzorYwh-j9qGE7G9sE7SR0ytP6rgZ2GnJ8LItJ61BghMLdttTNxK4P_JA266zRwFaFXUDYY9dkoO3nswd606YoOKJrv_mzYxumkuGrkaB_iimayd3PhLKkuOFZmFp7K3IBKhSRRowFt33IyOyjZQkbZ_zwIFA&__tn__=%2CO%2CP-R,fb,2024-05-08
adf5050eeb7a93fd6c5d42a0d796feeb,fc73810e75cbcb35391b0f013cfabeab,禪是生命的春天,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/groups/606557712851804/?multi_permalinks=2616904391817116&hoisted_section_header_type=recently_seen&__cft__[0]=AZU6Ok7JT6DrTPjmYgoGncrG1KodMP3afehbpXRyU_oaysGn6uAfEK5YCGsTP4ejQ5oQJHT5gcmcNRas3XEBndgOfokuW91PvelynUnSfd8hWmYWU3p_V5ZQ7V8XPhkKgnQVLhychJ9p3ZV4oB3N5Cb12CjtTR3LocBm98wcyFBzHgRhjXUo-jpODlV87867OnFH0yU09WfJ-gnwQ-px8ujJ&__tn__=%2CO%2CP-R,fb,2024-05-03
6a27b968104037c86c5012daa628e5e1,fc73810e75cbcb35391b0f013cfabeab,靜思法語,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/groups/571818842856296/?multi_permalinks=7945912425446864&hoisted_section_header_type=recently_seen&__cft__[0]=AZXZc8EbtWQaOWyFIk2MfPGg9zu9LaHPvV_wNLJXiCd76Yyuthcm_6vIPz7KXl1JEoBXHTMo3YzuvtCw5_gUSlJosbNSbac_AZojVujWPvE1K-KCaAyhcbj70gc2gdd8Z187dmQVn1y9i1w3-HgDu-j04A5DnUilJeoDlNRGDCrhaqZXtivM6RcMVtQTxya0vVOiQSZXxdePZlSljiPzmdRB&__tn__=%2CO%2CP-R,fb,2024-05-03
3adf2b4f17eddc7c6ef07894d3ebcf4b,fc73810e75cbcb35391b0f013cfabeab,台湾うまいもん(美食A梦) in 東京,,https://www.facebook.com/reel/1408275453456079/?__cft__[0]=AZU59hYx6LChDuOahSTglNEZ-HJjvyEFnGeqPUJpQQieqIISNsi3p9DxN2De3LhNwxB3d2g0MqAIElg-n348O5pKDnMGK-A7fZdl_FZnAN4xBtxmMj-6S02L-FsIVQ0cHp5D2FEOdT9Ik5T-Uu7sIi-O9ajsEXB57R_dh-gJ9_nX9A&__tn__=%2CO%2CP-R,fb,2023-12-17
2d481fe7433ff85077121c90696f2606,fc73810e75cbcb35391b0f013cfabeab,vania clarensia,,https://www.facebook.com/reel/1435793710400912/?__cft__[0]=AZVljUvkV1xheKoXs4Y6KB8911AzaR89UhvWKkYHzWSNk5g9Ic6Zq2381O7VB4CKdCiC2qwFvQKLUjwQuW6VsWngNjiLtcwELNp3_Fli3D0ceNZUuPI9JhycoZW5_R5OsUsNTrC8PCw6Ao7ZjkNiVXpQD1w49KLdTzai6cJuf9LqDw&__tn__=%2CO%2CP-R,fb,2024-02-17
6cc37a964349bc9db64e8e99f2e99ddf,fc73810e75cbcb35391b0f013cfabeab,FuJi 富士街拍 社交圈x人像x攝影x活動,,https://www.facebook.com/reel/595847866085384/?__cft__[0]=AZUHVEQUPz2KuD9IfpBUNBc5pqn7vzGmyvzbhoTAcO0nK-qGHkbBlrVjbC76PLeNBvERfo4TPMBw4LIiyUPPQBzTgACiBfMDR7_aG4qpK-sYCExUwlofN6yjk9qERXdgL-TJDVSGyyNPNhErVrTVx1nAazi_O6d87BPOSBnfH1DWgA&__tn__=%2CO%2CP-R,fb,2023-08-28
6c3019f48ad71a619803315cbca36ef5,fc73810e75cbcb35391b0f013cfabeab,MapleLing 文青楓| 文具 手創 團購 開箱達人 市集分享,,https://www.facebook.com/reel/296042353537662/?__cft__[0]=AZU1t7RM4y9qJGjMrcKOCcZ3SBp7IP1pZOPp9SJJmwvHA1F95S31mGreJS4nnQER8cefYr3Bm4VryKILkwXOGEF9tHrKVU1WIq2Oi9cpowNZkSnscyjFjSoqYI_HFwxKWWmkRtv5-RShcTdY5ajretptRpgsPbVawCBFUOr5crpAow&__tn__=%2CO%2CP-R,fb,2024-04-16
34241d65af5a76f39acf743f52fb6814,fc73810e75cbcb35391b0f013cfabeab,淨土宗南無觀世音菩薩【淨土宗勸人念佛求往生西方淨土】,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/groups/974604389240572/?multi_permalinks=7875270802507195&hoisted_section_header_type=recently_seen&__cft__[0]=AZUMwHuaRkX7LRRXKGn_-hYEC5ViKm7puuByzyuJbbIy98mPf3tzKNT1MKv1ZlRvoyqixXkkyS_p-diBfbJL-IeEHz8jFb5gXoKiEQuXpj0tRsZFfd6qSQHSxBEVSbfFEGICxb4nK_ABZbg2SJF_HMYyRbK3OVyD7w4o8tzW-_7xYhb4tFnjjZjw4QvsPAqXdeGl8cXFW11YI5y6IGsxw0_l&__tn__=%2CO%2CP-R,fb,2024-05-03
850d757bed62cf6a22e0cf282d20e05e,fc73810e75cbcb35391b0f013cfabeab,英文家教 Brenda 🦄,,https://www.facebook.com/reel/1068655377743664/?__cft__[0]=AZWbj2JV3OHPgG6Cr4IXQq55lNcBNWPjlTtEy7rBEcRREigqTbhr19NRv1zPMOe5ViuQ_tY6Uen4D4R9G6_wfjk-A6N4YAKKUbM4OdsCMdRzTkqwtnxgeq2uKIy2EK4LkP37pP_jsACvuRfrxxJFkBPEMxmn3Wxt6eTSB9OaBZI8kw&__tn__=%2CO%2CP-R,fb,2024-02-05
036eda6543031c4459edee1f05f792b8,fc73810e75cbcb35391b0f013cfabeab,服部 尚道,,https://www.facebook.com/reel/1235114563741594/?__cft__[0]=AZVqN088Rh7plEw3rqWIPd2gjx9okU2bDh04sK_x7fNaAexTGB9O9x57_8nKDmA25Piql_qFfo11aAY01CnETWogjjtkB7rUw4OT4UxZYsRb674MHLhaJv63X4lyrMSI8dEQ4qD9P6AfRYBhwXTG0GR6QROIG5cgWNQmv52ILp-MuA&__tn__=%2CO%2CP-R,fb,2023-01-15
5a6afc925ff73b6d7d660cddaab99120,fc73810e75cbcb35391b0f013cfabeab,我是Emma 小艾😉,,https://www.facebook.com/reel/1094290505088237/?__cft__[0]=AZVhvzDhYeRlTMQ4WSZ-BFMHd0l5B9e6A4eOOMBTNLk9I9BtitrXDazOd8lsX0QWXVLMX40ZnMR0d7Qmv_8ehRvyDv8ydFqiyy0SY7KHyPGFxYaQGw-GieexgGmFMM6bcfbdYkfuyZMOx9BR_3mQStiTtqYx46ZsH7xkmQ1_0YZEeg&__tn__=%2CO%2CP-R,fb,2023-11-25
6ab8c44a90f2cb1b78b37c8b234891a9,fc73810e75cbcb35391b0f013cfabeab,香港邊城青年 Hong Kong Outlanders,,https://www.facebook.com/reel/235426109345616/?__cft__[0]=AZUVpuIivzsque6QQWDReBwlibvJwZxRZDTRKzAuIbU8ME10Vs9ao82sf5dhTMmsfbDJJBvz7Fh368wQ3fQkGREkCLYpNwQHLUrylQkRBjRaQ4xqEVP8TAXFD0icssPfx6l60aQLjboDRqcbXTuKemy2djzmHH-xvhYEIIY5D4FPGw&__tn__=%2CO%2CP-R,fb,2023-07-02
dadf14b3d82703e8c2e396d3651ed69a,fc73810e75cbcb35391b0f013cfabeab,KEN KIKUCHI,,https://www.facebook.com/reel/805384090946199/?__cft__[0]=AZWRoA1RgCTipAEddU4wGkGZTpc4bVOHPhu81oclSXVBJoqWsn6Xe9TUI-KYDB6cIztJmE_uegKX4toFT0v7kJDnobOJ4seT76Tq2EeiOY-ghfDwWehtel0Vakv8GkZuYdzbNM8FadEKU2sthymnZRNbLx9lNEU5NP-xHYkxoMWd_w&__tn__=%2CO%2CP-R,fb,2023-04-28
